source_dataset,project-id,name,name-noneng,owner,parent,subnational,country-area1,status,start-year,capacity,capacity-display,capacity-by-status,tech-type,prod-type,latitude,longitude,Latitude,Longitude,url,all-countries,capacity-scaled,capacity-table,location-accuracy,location-display,name-search,owner-gem-id,owner-noneng,owner-search,parent-gem-id,parent-search,status-display,tracker-acro,tracker-custom,tracker-display,units-of-m
steel,P100000120302,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,云南曲靖钢铁集团呈钢钢铁有限公司,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],Yunnan,China,operating,2013-08-19,7000,7000.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '2600'}, {'status': 'operating', 'method': 'BF', 'capacity': '2260'}, {'status': 'retired', 'method': 'BF', 'capacity': '2140'}]",BF; BOF,Integrated (BF),25.45543,103.547242,25.45543,103.547242,https://www.gem.wiki/Yunnan_Qujing_Iron_and_Steel_Group_Chenggang_Iron_and_Steel_Co_Ltd,China,7000,7000.0,exact,"Yunnan, China",Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,E100000126929,云南曲靖钢铁集团呈钢钢铁有限公司,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,E100000128309 [25.0%]; E100001000471 [25.0%]; E100000128963 [16.6%]; E100000128311 [16.0%]; E100000128312 [8.0%]; E100000128964 [5.5%]; E100000128965 [1.7%]; E100000132388 [1.0%]; E100000128938 [0.9%]; E100000128939 [0.4%],Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120187,Inner Mongolia Yaxin Longshun Special Steel Co Ltd,内蒙古亚新隆顺特钢有限公司,Inner Mongolia Yaxinlongshun Special Steel Co Ltd,Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],Inner Mongolia,China,operating,2005-11-03,6950,6950.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '2000'}, {'status': 'operating', 'method': 'BF', 'capacity': '540'}, {'status': 'announced', 'method': 'BF', 'capacity': '1520'}, {'status': 'construction', 'method': 'BF', 'capacity': '1430'}, {'status': 'retired', 'method': 'BF', 'capacity': '1460'}]",BF; BOF,Integrated (BF),40.689778,110.214707,40.689778,110.214707,https://www.gem.wiki/Inner_Mongolia_Yaxin_Longshun_Special_Steel_Co_Ltd,China,6950,6950.0,exact,"Inner Mongolia, China",Inner Mongolia Yaxin Longshun Special Steel Co Ltd,E100000123178,内蒙古亚新隆顺特钢有限公司,Inner Mongolia Yaxinlongshun Special Steel Co Ltd,E100000123178 [100.0%],Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120096,Shougang Shuicheng Iron and Steel Group Co Ltd,首钢水城钢铁(集团)有限公司,Shougang Shuicheng Iron & Steel (Group) Co Ltd,Beijing State-owned Capital Management Center [61.1%]; China Huarong Asset Management Co Ltd [16.2%]; China Cinda Asset Management Co Ltd [13.2%]; unknown [9.6%],Guizhou,China,operating,1966,6801,6801.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3501'}, {'status': 'operating', 'method': 'BF', 'capacity': '3300'}]",BF; BOF,Integrated (BF),26.595229,104.877413,26.595229,104.877413,https://www.gem.wiki/Shougang_Shuicheng_Iron_and_Steel_Group_Co_Ltd,China,6801,6801.0,exact,"Guizhou, China",Shougang Shuicheng Iron and Steel Group Co Ltd,E100000128137,首钢水城钢铁（集团）有限责任公司,Shougang Shuicheng Iron & Steel (Group) Co Ltd,E100000000158 [61.1%]; E100000123273 [16.2%]; E100000123329 [13.2%]; E100000132388 [9.6%],Beijing State-owned Capital Management Center [61.1%]; China Huarong Asset Management Co Ltd [16.2%]; China Cinda Asset Management Co Ltd [13.2%]; unknown [9.6%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121048,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,扬州恒润海洋重工有限公司,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],Jiangsu,China,operating,2012-10-10,6800,6800.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3300'}, {'status': 'operating', 'method': 'BF', 'capacity': '3500'}]",BF; BOF,Integrated (BF),32.249602,119.620438,32.249602,119.620438,https://www.gem.wiki/Yangzhou_Hengrun_Ocean_Heavy_Industry_Co_Ltd,China,6800,6800.0,exact,"Jiangsu, China",Yangzhou Hengrun Ocean Heavy Industry Co Ltd,E100000123216,扬州恒润海洋重工有限公司,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,E100000123216 [100.0%],Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120115,Hebei Wenfeng Iron and Steel Co Ltd,河北文丰钢铁有限公司,Hebei Wenfeng STEEL&IRON Co Ltd,Hebei Wenfeng STEEL&IRON Co Ltd [100.0%],Hebei,China,retired,2001,6726,6726.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '3499'}, {'status': 'retired', 'method': 'BF', 'capacity': '3227'}]",BF; BOF,Integrated (BF),36.64577,114.124258,36.64577,114.124258,https://www.gem.wiki/Hebei_Wenfeng_Iron_and_Steel_Co_Ltd,China,6726,6726.0,exact,"Hebei, China",Hebei Wenfeng Iron and Steel Co Ltd,E100000127214,河北文丰钢铁有限公司,Hebei Wenfeng STEEL&IRON Co Ltd,E100000127214 [100.0%],Hebei Wenfeng STEEL&IRON Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120136,Hebei Xin Wuan Steel Group Hongrong Iron and Steel Co Ltd,河北新武安钢铁集团烘熔钢铁有限公司,Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,Hebei Puyang Industrial Group Co Ltd [45.5%]; Xianghe Hongcheng New Energy Technology Co Ltd [27.6%]; Longxiang Group (Hong Kong) [24.5%]; unknown [2.4%],Hebei,China,operating,1984,6700,6700.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1350'}, {'status': 'retired', 'method': 'BOF', 'capacity': '2250'}, {'status': 'operating', 'method': 'BF', 'capacity': '1060'}, {'status': 'mothballed', 'method': 'BF', 'capacity': '1370'}, {'status': 'retired', 'method': 'BF', 'capacity': '670'}]",BF; BOF,Integrated (BF),36.640411,113.981172,36.640411,113.981172,https://www.gem.wiki/Hebei_Xin_Wuan_Steel_Group_Hongrong_Iron_and_Steel_Co_Ltd,China,6700,6700.0,exact,"Hebei, China",Hebei Xin Wuan Steel Group Hongrong Iron and Steel Co Ltd,E100000126533,河北新武安钢铁集团烘熔钢铁有限公司,Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,E100000124068 [45.5%]; E100000128348 [27.6%]; E100000126000 [24.5%]; E100000132388 [2.4%],Hebei Puyang Industrial Group Co Ltd [45.5%]; Xianghe Hongcheng New Energy Technology Co Ltd [27.6%]; Longxiang Group (Hong Kong) [24.5%]; unknown [2.4%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121151,Shanxi Meijin Iron and Steel Co Ltd Yuanping City,美锦钢铁公司,Shanxi Meijin Iron and Steel Co Ltd,Meijin Energy Group Co Ltd [50.0%]; China New Energy Group Ltd [48.0%]; unknown [2.0%],Shanxi,China,announced,unknown,6608,6608.0,"[{'status': 'announced', 'method': 'BOF', 'capacity': '3090'}, {'status': 'announced', 'method': 'BF', 'capacity': '3518'}]",BF; BOF,Integrated (BF),38.7393,112.689086,38.7393,112.689086,https://www.gem.wiki/Shanxi_Meijin_Iron_and_Steel_Co_Ltd_Yuanping_City,China,6608,6608.0,approximate,"Shanxi, China",Shanxi Meijin Iron and Steel Co Ltd Yuanping City,E100000126886,山西美锦钢铁有限公司,Shanxi Meijin Iron and Steel Co Ltd,E100000123821 [50.0%]; E100001010236 [48.0%]; E100000132388 [2.0%],Meijin Energy Group Co Ltd [50.0%]; China New Energy Group Ltd [48.0%]; unknown [2.0%],announced,GIST,GIST,Iron & Steel,ttpa
steel,P100000120123,Chengde Jianlong Special Steel Co Ltd,承德建龙特殊钢有限公司,Chengde Jianlong SPECIAL Steel Co Ltd,Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],Hebei,China,operating,2001,6591,6591.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '4400'}, {'status': 'operating', 'method': 'BF', 'capacity': '2191'}]",BF; BOF,Integrated (BF),40.515035,117.596071,40.515035,117.596071,https://www.gem.wiki/Chengde_Jianlong_Special_Steel_Co_Ltd,China,6591,6591.0,exact,"Hebei, China",Chengde Jianlong Special Steel Co Ltd,E100000126323,承德建龙特殊钢有限公司,Chengde Jianlong SPECIAL Steel Co Ltd,E100000000155 [90.2%]; E100000132388 [9.8%],Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100001061536,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,云南曲靖钢铁集团双友钢铁有限公司,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,Yunnan Qujing Shuangyou Iron and Steel Co Ltd [100.0%],Yunnan,China,operating pre-retirement,2012,6560,6560.0,"[{'status': 'construction', 'method': 'BOF', 'capacity': '130'}, {'status': 'retired', 'method': 'BOF', 'capacity': '1900'}, {'status': 'construction', 'method': 'BF', 'capacity': '2260'}, {'status': 'retired', 'method': 'BF', 'capacity': '1280'}, {'status': 'operating pre-retirement', 'method': 'BF', 'capacity': '990'}]",BF; BOF,Integrated (BF),25.54218,103.781041,25.54218,103.781041,https://www.gem.wiki/Yunnan_Qujing_Shuangyou_Iron_and_Steel_Co_Ltd,China,6560,6560.0,exact,"Yunnan, China",Yunnan Qujing Shuangyou Iron and Steel Co Ltd,E100002019324,云南曲靖钢铁集团双友钢铁有限公司,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,E100002019324 [100.0%],Yunnan Qujing Shuangyou Iron and Steel Co Ltd [100.0%],operating pre-retirement,GIST,GIST,Iron & Steel,ttpa
steel,P100000120129,Zhongpu Handan Iron and Steel Co Ltd,中普(邯郸)钢铁有限公司,Zhongpu (Handan) Iron and Steel Co Ltd,Longxiang Group (Hong Kong) [66.8%]; Hebei Puyang Industrial Group Co Ltd [33.2%],Hebei,China,operating,2003,6400,6400.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1500'}, {'status': 'retired', 'method': 'BOF', 'capacity': '1150'}, {'status': 'operating', 'method': 'EAF', 'capacity': '750'}, {'status': 'operating', 'method': 'BF', 'capacity': '2300'}, {'status': 'retired', 'method': 'BF', 'capacity': '700'}]",BF; BOF; EAF,Integrated (BF),36.721376,113.910271,36.721376,113.910271,https://www.gem.wiki/Zhongpu_Handan_Iron_and_Steel_Co_Ltd,China,6400,6400.0,exact,"Hebei, China",Zhongpu Handan Iron and Steel Co Ltd,E100000126142,中普（邯郸）钢铁有限公司,Zhongpu (Handan) Iron and Steel Co Ltd,E100000126000 [66.8%]; E100000124068 [33.2%],Longxiang Group (Hong Kong) [66.8%]; Hebei Puyang Industrial Group Co Ltd [33.2%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120331,Henan Angang Zhoukou Iron and Steel Co Ltd,河南安钢周口钢铁有限责任公司,Henan Angang Zhoukou Iron and Steel Co Ltd,Anyang Iron & Steel Co Ltd [76.9%]; Zhoukou Investment Group Co Ltd [9.1%]; Henan Agric. Synthesis Exploitation Co Ltd [4.6%]; unknown [4.4%]; Sanmenxia Investment Group Co Ltd [2.4%]; Kaifeng Construction Lnvestment Co Ltd [1.2%]; Xinxiang Muye Development Management Co Ltd [0.9%]; Hoyer GmbH [0.2%]; China Logistics Group Co Ltd [0.1%]; Beijing Guanglong Enterprise Management Consulting Center LP [0.1%]; Guangxi Yingtongtong Investment Co Ltd [0.1%]; Huludao Hongyun Group Co Ltd [0.0%]; Sichuan Development Holding Co Ltd [0.0%]; Wuhan Industrial Investment Holding Group Co Ltd [0.0%]; Shihezi Shangde Equity Investment Partnership LP [0.0%],Henan,China,operating,2021,6330,6330.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1750'}, {'status': 'announced', 'method': 'EAF', 'capacity': '1300'}, {'status': 'operating', 'method': 'BF', 'capacity': '1580'}, {'status': 'announced', 'method': 'BF', 'capacity': '1700'}]",BF; BOF; EAF,Integrated (BF),33.364534,115.099661,33.364534,115.099661,https://www.gem.wiki/Henan_Angang_Zhoukou_Iron_and_Steel_Co_Ltd,China,6330,6330.0,exact,"Henan, China",Henan Angang Zhoukou Iron and Steel Co Ltd,E100000126343,河南安钢周口钢铁有限责任公司,Henan Angang Zhoukou Iron and Steel Co Ltd,E100001000432 [76.9%]; E100000128071 [9.1%]; E100000125002 [4.6%]; E100000132388 [4.4%]; E100000124395 [2.4%]; E100000128928 [1.2%]; E100000128834 [0.9%]; E100001010241 [0.2%]; E100000129013 [0.1%]; E100000129052 [0.1%]; E100000128899 [0.1%]; E100000129014 [0.0%]; E100000000270 [0.0%]; E100000130359 [0.0%]; E100000129017 [0.0%],Anyang Iron & Steel Co Ltd [76.9%]; Zhoukou Investment Group Co Ltd [9.1%]; Henan Agric. Synthesis Exploitation Co Ltd [4.6%]; unknown [4.4%]; Sanmenxia Investment Group Co Ltd [2.4%]; Kaifeng Construction Lnvestment Co Ltd [1.2%]; Xinxiang Muye Development Management Co Ltd [0.9%]; Hoyer GmbH [0.2%]; China Logistics Group Co Ltd [0.1%]; Beijing Guanglong Enterprise Management Consulting Center LP [0.1%]; Guangxi Yingtongtong Investment Co Ltd [0.1%]; Huludao Hongyun Group Co Ltd [0.0%]; Sichuan Development Holding Co Ltd [0.0%]; Wuhan Industrial Investment Holding Group Co Ltd [0.0%]; Shihezi Shangde Equity Investment Partnership LP [0.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120075,Sichuan Desheng Group Vanadium and Titanium Co Ltd,四川德胜集团钒钛有限公司,"Sichuan De Sheng Group, Vanadium and Titanium Co Ltd",Haojun Development Group Co Ltd [49.0%]; natural person(s) [26.8%]; Yunnan Desheng Steel Co Ltd [14.0%]; Yunnan Desheng Logistics Co Ltd [10.2%],Chongqing,China,operating,1997,6250,6250.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3000'}, {'status': 'operating', 'method': 'BF', 'capacity': '2250'}, {'status': 'retired', 'method': 'BF', 'capacity': '1000'}]",BF; BOF,Integrated (BF),29.39798,103.542532,29.39798,103.542532,https://www.gem.wiki/Sichuan_Desheng_Group_Vanadium_and_Titanium_Co_Ltd,China,6250,6250.0,exact,"Chongqing, China",Sichuan Desheng Group Vanadium and Titanium Co Ltd,E100000126458,四川德胜集团钒钛有限公司,"Sichuan De Sheng Group, Vanadium and Titanium Co Ltd",E100000128691 [49.0%]; E100000123261 [26.8%]; E100000126976 [14.0%]; E100000127448 [10.2%],Haojun Development Group Co Ltd [49.0%]; natural person(s) [26.8%]; Yunnan Desheng Steel Co Ltd [14.0%]; Yunnan Desheng Logistics Co Ltd [10.2%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120161,Wuyang Iron and Steel Co Ltd,舞阳钢铁有限责任公司,Wuyang Iron and Steel Co Ltd,HBIS Group Co Ltd [53.1%]; China Baowu Steel Group Co Ltd [27.7%]; China Huarong Asset Management Co Ltd [8.3%]; HBIS Co Ltd [8.1%]; unknown [2.8%],Henan,China,operating,1970,6240,6240.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1200'}, {'status': 'operating', 'method': 'EAF', 'capacity': '3840'}, {'status': 'operating', 'method': 'BF', 'capacity': '1200'}]",BF; BOF; EAF,Integrated (BF),33.287536,113.474328,33.287536,113.474328,https://www.gem.wiki/Wuyang_Iron_and_Steel_Co_Ltd,China,6240,6240.0,exact,"Henan, China",Wuyang Iron and Steel Co Ltd,E100000126121,舞阳钢铁有限责任公司,Wuyang Iron and Steel Co Ltd,E100000124529 [53.1%]; E100001000472 [27.7%]; E100000123273 [8.3%]; E100000123542 [8.1%]; E100000132388 [2.8%],HBIS Group Co Ltd [53.1%]; China Baowu Steel Group Co Ltd [27.7%]; China Huarong Asset Management Co Ltd [8.3%]; HBIS Co Ltd [8.1%]; unknown [2.8%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120324,Hebei Tianzhu Iron and Steel Group Co Ltd,河北天柱钢铁集团有限公司,Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd [100.0%],Hebei,China,operating,2022,6074,6074.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3034'}, {'status': 'operating', 'method': 'BF', 'capacity': '3040'}]",BF; BOF,Integrated (BF),39.270032,119.01376,39.270032,119.01376,https://www.gem.wiki/Hebei_Tianzhu_Iron_and_Steel_Group_Co_Ltd,China,6074,6074.0,exact,"Hebei, China",Hebei Tianzhu Iron and Steel Group Co Ltd,E100000126131,河北天柱钢铁集团特钢有限公司,Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,E100000123221 [100.0%],Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120081,Fujian Tsingtuo Nickel Industry Co Ltd,福建鼎信镍业有限公司,Fujian Tsingtuo Nickel Industry Co Ltd,Shanghai Decent Investment (Group) Co Ltd [34.7%]; TSINGSHAN Holding Group Co Ltd [30.5%]; unknown [26.1%]; Zhejiang Qingshan Business Management Co Ltd [8.7%],Fujian,China,operating,2011,6006,6006.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '3000'}, {'status': 'operating', 'method': 'BF', 'capacity': '3006'}]",BF; EAF,Integrated (BF),26.768925,119.765203,26.768925,119.765203,https://www.gem.wiki/Fujian_Tsingtuo_Nickel_Industry_Co_Ltd,China,6006,6006.0,exact,"Fujian, China",Fujian Tsingtuo Nickel Industry Co Ltd,E100000126778,福建青拓镍业有限公司,Fujian Tsingtuo Nickel Industry Co Ltd,E100000128090 [34.7%]; E100000128088 [30.5%]; E100000132388 [26.1%]; E100000128539 [8.7%],Shanghai Decent Investment (Group) Co Ltd [34.7%]; TSINGSHAN Holding Group Co Ltd [30.5%]; unknown [26.1%]; Zhejiang Qingshan Business Management Co Ltd [8.7%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120121,Delong Steel Co Ltd,德龙钢铁有限公司,DELONG Steel Ltd,British Asia Pan Ruogen International Co Ltd [100.0%],Hebei,China,operating,2000,6000,6000.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3000'}, {'status': 'operating', 'method': 'BF', 'capacity': '3000'}]",BF; BOF,Integrated (BF),37.086116,114.384832,37.086116,114.384832,https://www.gem.wiki/Delong_Steel_Co_Ltd,China,6000,6000.0,exact,"Hebei, China",Delong Steel Co Ltd,E100000126785,德龙钢铁有限公司,DELONG Steel Ltd,E100000130417 [100.0%],British Asia Pan Ruogen International Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120197,Jiangsu Jingye Iron and Steel Co Ltd,灌南兴鑫钢铁有限公司,Jiangsu Jingye Iron and Steel Co Ltd,Jiangsu Jingye Iron and Steel Co Ltd [100.0%],Jiangsu,China,operating,2003-10-28,6000,6000.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3000'}, {'status': 'operating', 'method': 'BF', 'capacity': '3000'}]",BF; BOF,Integrated (BF),34.38381,119.786878,34.38381,119.786878,https://www.gem.wiki/Jiangsu_Jingye_Iron_and_Steel_Co_Ltd,China,6000,6000.0,exact,"Jiangsu, China",Jiangsu Jingye Iron and Steel Co Ltd,E100002020303,江苏敬业钢铁有限责任公司,Jiangsu Jingye Iron and Steel Co Ltd,E100002020303 [100.0%],Jiangsu Jingye Iron and Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120132,Jinding Heavy Industry Co Ltd,金鼎重工股份有限公司,Jinding Heavy Industries Co Ltd,CSCEC Rongdong Investment Holding Co Ltd [90.0%]; Fang TongZhou Holding Co Ltd [8.0%]; unknown [2.0%],Hebei,China,operating,1995,6000,6000.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3000'}, {'status': 'operating', 'method': 'BF', 'capacity': '3000'}]",BF; BOF,Integrated (BF),36.718952,114.111677,36.718952,114.111677,https://www.gem.wiki/Jinding_Heavy_Industry_Co_Ltd,China,6000,6000.0,exact,"Hebei, China",Jinding Heavy Industry Co Ltd,E100000126942,金鼎重工有限公司,Jinding Heavy Industries Co Ltd,E100000128793 [90.0%]; E100000128301 [8.0%]; E100000132388 [2.0%],CSCEC Rongdong Investment Holding Co Ltd [90.0%]; Fang TongZhou Holding Co Ltd [8.0%]; unknown [2.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120181,Lengshuijiang Steel Co Ltd,冷水江博大钢铁有限公司,Lengshuijiang Iron and Steel Co Ltd,Lengshuijiang Xingbo Enterprise Management Co Ltd [49.6%]; unknown [28.6%]; Shanghai Baoke Enterprise Development Co Ltd [15.0%]; Shanghai Zhenchang Metal Resources Group Co Ltd [5.4%]; Shanghai Zhenchang Waste and Scrap Metal Recycling Co Ltd [1.4%],Hunan,China,operating,1958,5999,5999.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3000'}, {'status': 'operating', 'method': 'BF', 'capacity': '2999'}]",BF; BOF,Integrated (BF),27.690401,111.437288,27.690401,111.437288,https://www.gem.wiki/Lengshuijiang_Steel_Co_Ltd,China,5999,5999.0,exact,"Hunan, China",Lengshuijiang Steel Co Ltd,E100000126341,冷水江钢铁有限责任公司,Lengshuijiang Iron and Steel Co Ltd,E100000128565 [49.6%]; E100000132388 [28.6%]; E100000127514 [15.0%]; E100000128282 [5.4%]; E100000127515 [1.4%],Lengshuijiang Xingbo Enterprise Management Co Ltd [49.6%]; unknown [28.6%]; Shanghai Baoke Enterprise Development Co Ltd [15.0%]; Shanghai Zhenchang Metal Resources Group Co Ltd [5.4%]; Shanghai Zhenchang Waste and Scrap Metal Recycling Co Ltd [1.4%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120211,Fangda Special Steel Technology Co Ltd,南昌钢铁有限责任公司,Fangda Special Steel Technology Co Ltd,Fangda Special Steel Technology Co Ltd [100.0%],Jiangxi,China,operating,1958-08-01,5950,5950.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '2800'}, {'status': 'operating', 'method': 'BF', 'capacity': '3150'}]",BF; BOF,Integrated (BF),28.645441,115.99204,28.645441,115.99204,https://www.gem.wiki/Fangda_Special_Steel_Technology_Co_Ltd,China,5950,5950.0,exact,"Jiangxi, China",Fangda Special Steel Technology Co Ltd,E100000126116,方大特钢科技股份有限公司,Fangda Special Steel Technology Co Ltd,E100000126116 [100.0%],Fangda Special Steel Technology Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120348,Lianyungang Yaxin Iron and Steel Co Ltd,连云港亚新钢铁有限公司,Lianyungang Yaxin Iron and Steel Co Ltd,Lianyungang Yaxin Iron and Steel Co Ltd [100.0%],Jiangsu,China,operating,2009-08-18,5800,5800.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '3000'}, {'status': 'operating', 'method': 'BF', 'capacity': '2800'}]",BF; BOF,Integrated (BF),34.423786,119.778311,34.423786,119.778311,https://www.gem.wiki/Lianyungang_Yaxin_Iron_and_Steel_Co_Ltd,China,5800,5800.0,exact,"Jiangsu, China",Lianyungang Yaxin Iron and Steel Co Ltd,E100000126647,连云港亚新钢铁有限公司,Lianyungang Yaxin Iron and Steel Co Ltd,E100000126647 [100.0%],Lianyungang Yaxin Iron and Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
